ncbi-geneid:1	hsa:1
ncbi-geneid:102724431	hsa:102724431
ncbi-geneid:102724433	hsa:102724433
ncbi-geneid:102724434	hsa:102724434
ncbi-geneid:102724438	hsa:102724438
ncbi-geneid:102724439	hsa:102724439
ncbi-geneid:102724443	hsa:102724443
ncbi-geneid:102724444	hsa:102724444
ncbi-geneid:102724446	hsa:102724446
ncbi-geneid:102724449	hsa:102724449
ncbi-geneid:102724450	hsa:102724450
ncbi-geneid:102724452	hsa:102724452
ncbi-geneid:102724458	hsa:102724458
ncbi-geneid:102724463	hsa:102724463
ncbi-geneid:102724465	hsa:102724465
ncbi-geneid:102724467	hsa:102724467
ncbi-geneid:102724470	hsa:102724470
ncbi-geneid:102724473	hsa:102724473
ncbi-geneid:102724474	hsa:102724474
ncbi-geneid:102724475	hsa:102724475
ncbi-geneid:102724479	hsa:102724479
ncbi-geneid:102724481	hsa:102724481
ncbi-geneid:102724482	hsa:102724482
ncbi-geneid:102724484	hsa:102724484
ncbi-geneid:102724485	hsa:102724485
ncbi-geneid:102724488	hsa:102724488
ncbi-geneid:102724489	hsa:102724489
ncbi-geneid:102724491	hsa:102724491
ncbi-geneid:102724495	hsa:102724495
ncbi-geneid:102724497	hsa:102724497
ncbi-geneid:102724502	hsa:102724502
ncbi-geneid:102724507	hsa:102724507
ncbi-geneid:102724508	hsa:102724508
ncbi-geneid:102724509	hsa:102724509
ncbi-geneid:102724510	hsa:102724510
ncbi-geneid:102724511	hsa:102724511
ncbi-geneid:102724515	hsa:102724515
ncbi-geneid:102724517	hsa:102724517
ncbi-geneid:102724520	hsa:102724520
ncbi-geneid:102724521	hsa:102724521
ncbi-geneid:102724523	hsa:102724523
ncbi-geneid:102724527	hsa:102724527
ncbi-geneid:102724528	hsa:102724528
ncbi-geneid:102724530	hsa:102724530
ncbi-geneid:102724532	hsa:102724532
ncbi-geneid:102724533	hsa:102724533
ncbi-geneid:102724539	hsa:102724539
ncbi-geneid:102724542	hsa:102724542
ncbi-geneid:102724545	hsa:102724545
ncbi-geneid:102724548	hsa:102724548
ncbi-geneid:102724550	hsa:102724550
ncbi-geneid:102724551	hsa:102724551
ncbi-geneid:102724552	hsa:102724552
ncbi-geneid:102724553	hsa:102724553
ncbi-geneid:102724555	hsa:102724555
ncbi-geneid:102724557	hsa:102724557
ncbi-geneid:102724560	hsa:102724560
ncbi-geneid:102724562	hsa:102724562
ncbi-geneid:102724566	hsa:102724566
ncbi-geneid:102724571	hsa:102724571
ncbi-geneid:102724572	hsa:102724572
ncbi-geneid:102724577	hsa:102724577
ncbi-geneid:102724579	hsa:102724579
ncbi-geneid:102724580	hsa:102724580
ncbi-geneid:102724584	hsa:102724584
ncbi-geneid:102724586	hsa:102724586
ncbi-geneid:102724587	hsa:102724587
ncbi-geneid:102724589	hsa:102724589
ncbi-geneid:102724591	hsa:102724591
ncbi-geneid:102724593	hsa:102724593
ncbi-geneid:102724596	hsa:102724596
ncbi-geneid:102724601	hsa:102724601
ncbi-geneid:102724603	hsa:102724603
ncbi-geneid:102724604	hsa:102724604
ncbi-geneid:102724608	hsa:102724608
ncbi-geneid:102724612	hsa:102724612
ncbi-geneid:102724615	hsa:102724615
ncbi-geneid:102724617	hsa:102724617
ncbi-geneid:102724618	hsa:102724618
ncbi-geneid:102724623	hsa:102724623
ncbi-geneid:102724624	hsa:102724624
ncbi-geneid:102724625	hsa:102724625
ncbi-geneid:102724627	hsa:102724627
ncbi-geneid:102724631	hsa:102724631
ncbi-geneid:102724632	hsa:102724632
ncbi-geneid:102724634	hsa:102724634
ncbi-geneid:102724636	hsa:102724636
ncbi-geneid:102724637	hsa:102724637
ncbi-geneid:102724638	hsa:102724638
ncbi-geneid:102724642	hsa:102724642
ncbi-geneid:102724643	hsa:102724643
ncbi-geneid:102724645	hsa:102724645
ncbi-geneid:102724646	hsa:102724646
ncbi-geneid:102724651	hsa:102724651
ncbi-geneid:102724652	hsa:102724652
ncbi-geneid:102724653	hsa:102724653
ncbi-geneid:102724655	hsa:102724655
ncbi-geneid:102724657	hsa:102724657
ncbi-geneid:102724659	hsa:102724659
ncbi-geneid:102724660	hsa:102724660
ncbi-geneid:102724661	hsa:102724661
ncbi-geneid:102724594	hsa:102724594
ncbi-geneid:102724663	hsa:102724663
ncbi-geneid:102724665	hsa:102724665
ncbi-geneid:102724668	hsa:102724668
ncbi-geneid:102724670	hsa:102724670
ncbi-geneid:102724672	hsa:102724672
ncbi-geneid:102724678	hsa:102724678
ncbi-geneid:102724679	hsa:102724679
ncbi-geneid:102724680	hsa:102724680
ncbi-geneid:102724682	hsa:102724682
ncbi-geneid:102724683	hsa:102724683
ncbi-geneid:102724684	hsa:102724684
ncbi-geneid:102724687	hsa:102724687
ncbi-geneid:102724689	hsa:102724689
ncbi-geneid:102724691	hsa:102724691
ncbi-geneid:102724698	hsa:102724698
ncbi-geneid:102724699	hsa:102724699
ncbi-geneid:102724700	hsa:102724700
ncbi-geneid:102724701	hsa:102724701
ncbi-geneid:102724708	hsa:102724708
ncbi-geneid:102724710	hsa:102724710
ncbi-geneid:102724711	hsa:102724711
ncbi-geneid:102724714	hsa:102724714
ncbi-geneid:102724715	hsa:102724715
ncbi-geneid:102724719	hsa:102724719
ncbi-geneid:102724720	hsa:102724720
ncbi-geneid:102724723	hsa:102724723
ncbi-geneid:102724727	hsa:102724727
ncbi-geneid:102724728	hsa:102724728
ncbi-geneid:102724731	hsa:102724731
ncbi-geneid:102724732	hsa:102724732
ncbi-geneid:102724734	hsa:102724734
ncbi-geneid:102724736	hsa:102724736
ncbi-geneid:102724738	hsa:102724738
ncbi-geneid:102724740	hsa:102724740
ncbi-geneid:102724744	hsa:102724744
ncbi-geneid:102724745	hsa:102724745
ncbi-geneid:102724748	hsa:102724748
ncbi-geneid:102724749	hsa:102724749
ncbi-geneid:102724751	hsa:102724751
ncbi-geneid:102724754	hsa:102724754
ncbi-geneid:102724760	hsa:102724760
ncbi-geneid:102724761	hsa:102724761
ncbi-geneid:102724763	hsa:102724763
ncbi-geneid:102724765	hsa:102724765
ncbi-geneid:102724768	hsa:102724768
ncbi-geneid:102724770	hsa:102724770
ncbi-geneid:102724772	hsa:102724772
ncbi-geneid:102724774	hsa:102724774
ncbi-geneid:102724775	hsa:102724775
ncbi-geneid:102724776	hsa:102724776
ncbi-geneid:102724778	hsa:102724778
ncbi-geneid:102724780	hsa:102724780
ncbi-geneid:102724784	hsa:102724784
ncbi-geneid:102724785	hsa:102724785
ncbi-geneid:102724788	hsa:102724788
ncbi-geneid:102724793	hsa:102724793
ncbi-geneid:102724800	hsa:102724800
ncbi-geneid:102724801	hsa:102724801
ncbi-geneid:102724802	hsa:102724802
ncbi-geneid:102724804	hsa:102724804
ncbi-geneid:102724805	hsa:102724805
ncbi-geneid:102724808	hsa:102724808
ncbi-geneid:102724810	hsa:102724810
ncbi-geneid:102724813	hsa:102724813
ncbi-geneid:102724814	hsa:102724814
ncbi-geneid:102724817	hsa:102724817
ncbi-geneid:102724818	hsa:102724818
ncbi-geneid:102724820	hsa:102724820
ncbi-geneid:102724826	hsa:102724826
ncbi-geneid:102724827	hsa:102724827
ncbi-geneid:102724830	hsa:102724830
ncbi-geneid:102724832	hsa:102724832
ncbi-geneid:102724834	hsa:102724834
ncbi-geneid:102724838	hsa:102724838
ncbi-geneid:102724843	hsa:102724843
ncbi-geneid:102724845	hsa:102724845
ncbi-geneid:102724846	hsa:102724846
ncbi-geneid:102724847	hsa:102724847
ncbi-geneid:102724848	hsa:102724848
ncbi-geneid:102724849	hsa:102724849
ncbi-geneid:102724850	hsa:102724850
ncbi-geneid:102724851	hsa:102724851
ncbi-geneid:102724852	hsa:102724852
ncbi-geneid:102724855	hsa:102724855
ncbi-geneid:102724856	hsa:102724856
ncbi-geneid:102724857	hsa:102724857
ncbi-geneid:102724858	hsa:102724858
ncbi-geneid:102724859	hsa:102724859
ncbi-geneid:102724861	hsa:102724861
ncbi-geneid:102724862	hsa:102724862
ncbi-geneid:102724863	hsa:102724863
ncbi-geneid:102724865	hsa:102724865
ncbi-geneid:102724874	hsa:102724874
ncbi-geneid:102724875	hsa:102724875
ncbi-geneid:102724877	hsa:102724877
ncbi-geneid:102724880	hsa:102724880
ncbi-geneid:102724881	hsa:102724881
ncbi-geneid:102724883	hsa:102724883
ncbi-geneid:102724889	hsa:102724889
ncbi-geneid:102724890	hsa:102724890
ncbi-geneid:102724892	hsa:102724892
ncbi-geneid:102724895	hsa:102724895
ncbi-geneid:102724897	hsa:102724897
ncbi-geneid:102724900	hsa:102724900
ncbi-geneid:102724902	hsa:102724902
ncbi-geneid:102724903	hsa:102724903
ncbi-geneid:102724904	hsa:102724904
ncbi-geneid:102724906	hsa:102724906
ncbi-geneid:102724907	hsa:102724907
ncbi-geneid:102724908	hsa:102724908
ncbi-geneid:102724913	hsa:102724913
ncbi-geneid:102724916	hsa:102724916
ncbi-geneid:102724917	hsa:102724917
ncbi-geneid:102724919	hsa:102724919
ncbi-geneid:102724927	hsa:102724927
ncbi-geneid:102724928	hsa:102724928
ncbi-geneid:102724929	hsa:102724929
ncbi-geneid:102724933	hsa:102724933
ncbi-geneid:102724934	hsa:102724934
ncbi-geneid:102724938	hsa:102724938
ncbi-geneid:102724940	hsa:102724940
ncbi-geneid:102724943	hsa:102724943
ncbi-geneid:102724945	hsa:102724945
ncbi-geneid:102724946	hsa:102724946
ncbi-geneid:102724948	hsa:102724948
ncbi-geneid:102724949	hsa:102724949
ncbi-geneid:102724950	hsa:102724950
ncbi-geneid:102724951	hsa:102724951
ncbi-geneid:102724954	hsa:102724954
ncbi-geneid:102724955	hsa:102724955
ncbi-geneid:102724956	hsa:102724956
ncbi-geneid:102724957	hsa:102724957
ncbi-geneid:102724958	hsa:102724958
ncbi-geneid:102724960	hsa:102724960
ncbi-geneid:102724965	hsa:102724965
ncbi-geneid:102724968	hsa:102724968
ncbi-geneid:102724971	hsa:102724971
ncbi-geneid:102724977	hsa:102724977
ncbi-geneid:102724979	hsa:102724979
ncbi-geneid:102724983	hsa:102724983
ncbi-geneid:102724984	hsa:102724984
ncbi-geneid:102724985	hsa:102724985
ncbi-geneid:102724992	hsa:102724992
ncbi-geneid:102724993	hsa:102724993
ncbi-geneid:102724994	hsa:102724994
ncbi-geneid:102724995	hsa:102724995
ncbi-geneid:102725009	hsa:102725009
ncbi-geneid:102725019	hsa:102725019
ncbi-geneid:102725021	hsa:102725021
ncbi-geneid:102725022	hsa:102725022
ncbi-geneid:102725023	hsa:102725023
ncbi-geneid:102725034	hsa:102725034
ncbi-geneid:102725035	hsa:102725035
ncbi-geneid:102725044	hsa:102725044
ncbi-geneid:102725045	hsa:102725045
ncbi-geneid:102725048	hsa:102725048
ncbi-geneid:102725051	hsa:102725051
ncbi-geneid:102725065	hsa:102725065
ncbi-geneid:102725068	hsa:102725068
ncbi-geneid:102725070	hsa:102725070
ncbi-geneid:102725072	hsa:102725072
ncbi-geneid:102725079	hsa:102725079
ncbi-geneid:102725080	hsa:102725080
ncbi-geneid:102725082	hsa:102725082
ncbi-geneid:102725104	hsa:102725104
ncbi-geneid:102725105	hsa:102725105
ncbi-geneid:102725112	hsa:102725112
ncbi-geneid:102725114	hsa:102725114
ncbi-geneid:102725116	hsa:102725116
ncbi-geneid:102725117	hsa:102725117
ncbi-geneid:102725121	hsa:102725121
ncbi-geneid:102725126	hsa:102725126
ncbi-geneid:102725138	hsa:102725138
ncbi-geneid:102725139	hsa:102725139
ncbi-geneid:102725140	hsa:102725140
ncbi-geneid:102725144	hsa:102725144
ncbi-geneid:102725145	hsa:102725145
ncbi-geneid:102725148	hsa:102725148
ncbi-geneid:102725156	hsa:102725156
ncbi-geneid:102725159	hsa:102725159
ncbi-geneid:102725165	hsa:102725165
ncbi-geneid:102725168	hsa:102725168
ncbi-geneid:102725176	hsa:102725176
ncbi-geneid:102725179	hsa:102725179
ncbi-geneid:102725180	hsa:102725180
ncbi-geneid:102725191	hsa:102725191
ncbi-geneid:102725193	hsa:102725193
ncbi-geneid:102725195	hsa:102725195
ncbi-geneid:102725201	hsa:102725201
ncbi-geneid:102725207	hsa:102725207
ncbi-geneid:102725209	hsa:102725209
ncbi-geneid:102725220	hsa:102725220
ncbi-geneid:102725227	hsa:102725227
ncbi-geneid:102725228	hsa:102725228
ncbi-geneid:102725231	hsa:102725231
ncbi-geneid:102725238	hsa:102725238
ncbi-geneid:102725239	hsa:102725239
ncbi-geneid:102725241	hsa:102725241
ncbi-geneid:102725254	hsa:102725254
ncbi-geneid:102725258	hsa:102725258
ncbi-geneid:102725509	hsa:102725509
ncbi-geneid:102725532	hsa:102725532
ncbi-geneid:102725541	hsa:102725541
ncbi-geneid:10273	hsa:10273
ncbi-geneid:10276	hsa:10276
ncbi-geneid:10277	hsa:10277
ncbi-geneid:10274	hsa:10274
ncbi-geneid:10278	hsa:10278
ncbi-geneid:10279	hsa:10279
ncbi-geneid:1028	hsa:1028
ncbi-geneid:10280	hsa:10280
ncbi-geneid:102800310	hsa:102800310
ncbi-geneid:102800314	hsa:102800314
ncbi-geneid:102800315	hsa:102800315
ncbi-geneid:102800316	hsa:102800316
ncbi-geneid:102800317	hsa:102800317
ncbi-geneid:102800446	hsa:102800446
ncbi-geneid:102800447	hsa:102800447
ncbi-geneid:10281	hsa:10281
ncbi-geneid:10282	hsa:10282
ncbi-geneid:10283	hsa:10283
ncbi-geneid:10284	hsa:10284
ncbi-geneid:10286	hsa:10286
ncbi-geneid:10287	hsa:10287
ncbi-geneid:10288	hsa:10288
ncbi-geneid:1029	hsa:1029
ncbi-geneid:10290	hsa:10290
ncbi-geneid:10291	hsa:10291
ncbi-geneid:10293	hsa:10293
ncbi-geneid:10294	hsa:10294
ncbi-geneid:10295	hsa:10295
ncbi-geneid:10296	hsa:10296
ncbi-geneid:10297	hsa:10297
ncbi-geneid:10298	hsa:10298
ncbi-geneid:10299	hsa:10299
ncbi-geneid:103	hsa:103
ncbi-geneid:1030	hsa:1030
ncbi-geneid:10300	hsa:10300
ncbi-geneid:10301	hsa:10301
ncbi-geneid:10302	hsa:10302
ncbi-geneid:103021164	hsa:103021164
ncbi-geneid:103021165	hsa:103021165
ncbi-geneid:103021295	hsa:103021295
ncbi-geneid:103021296	hsa:103021296
ncbi-geneid:10308	hsa:10308
ncbi-geneid:10309	hsa:10309
ncbi-geneid:103091864	hsa:103091864
ncbi-geneid:103091865	hsa:103091865
ncbi-geneid:103091866	hsa:103091866
ncbi-geneid:1031	hsa:1031
ncbi-geneid:103106903	hsa:103106903
ncbi-geneid:10311	hsa:10311
ncbi-geneid:10312	hsa:10312
ncbi-geneid:10313	hsa:10313
ncbi-geneid:10314	hsa:10314
ncbi-geneid:103157000	hsa:103157000
ncbi-geneid:10316	hsa:10316
ncbi-geneid:10285	hsa:10285
ncbi-geneid:10289	hsa:10289
ncbi-geneid:103021294	hsa:103021294
ncbi-geneid:10307	hsa:10307
ncbi-geneid:103164619	hsa:103164619
ncbi-geneid:10317	hsa:10317
ncbi-geneid:103171574	hsa:103171574
ncbi-geneid:10318	hsa:10318
ncbi-geneid:10319	hsa:10319
ncbi-geneid:103191607	hsa:103191607
ncbi-geneid:1032	hsa:1032
ncbi-geneid:10320	hsa:10320
ncbi-geneid:10324	hsa:10324
ncbi-geneid:10325	hsa:10325
ncbi-geneid:10326	hsa:10326
ncbi-geneid:10328	hsa:10328
ncbi-geneid:103283057	hsa:103283057
ncbi-geneid:10329	hsa:10329
ncbi-geneid:1033	hsa:1033
ncbi-geneid:10330	hsa:10330
ncbi-geneid:10331	hsa:10331
ncbi-geneid:103312105	hsa:103312105
ncbi-geneid:10332	hsa:10332
ncbi-geneid:10333	hsa:10333
ncbi-geneid:103344718	hsa:103344718
ncbi-geneid:103344926	hsa:103344926
ncbi-geneid:103344928	hsa:103344928
ncbi-geneid:103344929	hsa:103344929
ncbi-geneid:103344930	hsa:103344930
ncbi-geneid:103344931	hsa:103344931
ncbi-geneid:103344932	hsa:103344932
ncbi-geneid:10335	hsa:10335
ncbi-geneid:103352539	hsa:103352539
ncbi-geneid:103352541	hsa:103352541
ncbi-geneid:103352670	hsa:103352670
ncbi-geneid:10336	hsa:10336
ncbi-geneid:10342	hsa:10342
ncbi-geneid:10343	hsa:10343
ncbi-geneid:10321	hsa:10321
ncbi-geneid:10322	hsa:10322
ncbi-geneid:10327	hsa:10327
ncbi-geneid:10344	hsa:10344
ncbi-geneid:10345	hsa:10345
ncbi-geneid:103456507	hsa:103456507
ncbi-geneid:10346	hsa:10346
ncbi-geneid:10349	hsa:10349
ncbi-geneid:10350	hsa:10350
ncbi-geneid:103504726	hsa:103504726
ncbi-geneid:103504727	hsa:103504727
ncbi-geneid:103504728	hsa:103504728
ncbi-geneid:103504729	hsa:103504729
ncbi-geneid:103504730	hsa:103504730
ncbi-geneid:103504731	hsa:103504731
ncbi-geneid:103504732	hsa:103504732
ncbi-geneid:103504733	hsa:103504733
ncbi-geneid:103504734	hsa:103504734
ncbi-geneid:103504735	hsa:103504735
ncbi-geneid:103504736	hsa:103504736
ncbi-geneid:103504737	hsa:103504737
ncbi-geneid:103504738	hsa:103504738
ncbi-geneid:103504739	hsa:103504739
ncbi-geneid:103504740	hsa:103504740
ncbi-geneid:103504741	hsa:103504741
ncbi-geneid:10351	hsa:10351
ncbi-geneid:10352	hsa:10352
ncbi-geneid:10347	hsa:10347
ncbi-geneid:103581031	hsa:103581031
ncbi-geneid:1036	hsa:1036
ncbi-geneid:10360	hsa:10360
ncbi-geneid:10361	hsa:10361
ncbi-geneid:103611081	hsa:103611081
ncbi-geneid:103611157	hsa:103611157
ncbi-geneid:10362	hsa:10362
ncbi-geneid:103625681	hsa:103625681
ncbi-geneid:103625683	hsa:103625683
ncbi-geneid:103625684	hsa:103625684
ncbi-geneid:10363	hsa:10363
ncbi-geneid:10365	hsa:10365
ncbi-geneid:10368	hsa:10368
ncbi-geneid:103689843	hsa:103689843
ncbi-geneid:103689844	hsa:103689844
ncbi-geneid:103689845	hsa:103689845
ncbi-geneid:103689846	hsa:103689846
ncbi-geneid:103689911	hsa:103689911
ncbi-geneid:103689912	hsa:103689912
ncbi-geneid:103689913	hsa:103689913
ncbi-geneid:103689915	hsa:103689915
ncbi-geneid:103689917	hsa:103689917
ncbi-geneid:103689918	hsa:103689918
ncbi-geneid:10369	hsa:10369
ncbi-geneid:103695363	hsa:103695363
ncbi-geneid:103695364	hsa:103695364
ncbi-geneid:103695365	hsa:103695365
ncbi-geneid:103695366	hsa:103695366
ncbi-geneid:103695431	hsa:103695431
ncbi-geneid:103695432	hsa:103695432
ncbi-geneid:103695433	hsa:103695433
ncbi-geneid:103695434	hsa:103695434
ncbi-geneid:103695435	hsa:103695435
ncbi-geneid:103695436	hsa:103695436
ncbi-geneid:10370	hsa:10370
ncbi-geneid:10371	hsa:10371
ncbi-geneid:103724386	hsa:103724386
ncbi-geneid:103724387	hsa:103724387
ncbi-geneid:103724388	hsa:103724388
ncbi-geneid:103724389	hsa:103724389
ncbi-geneid:103724390	hsa:103724390
ncbi-geneid:103752554	hsa:103752554
ncbi-geneid:103752555	hsa:103752555
ncbi-geneid:103752581	hsa:103752581
ncbi-geneid:103752583	hsa:103752583
ncbi-geneid:103752584	hsa:103752584
ncbi-geneid:103752585	hsa:103752585
ncbi-geneid:103752586	hsa:103752586
ncbi-geneid:103752587	hsa:103752587
ncbi-geneid:103752588	hsa:103752588
ncbi-geneid:103752589	hsa:103752589
ncbi-geneid:10376	hsa:10376
ncbi-geneid:1038	hsa:1038
ncbi-geneid:10380	hsa:10380
ncbi-geneid:10381	hsa:10381
ncbi-geneid:10382	hsa:10382
ncbi-geneid:10383	hsa:10383
ncbi-geneid:10384	hsa:10384
ncbi-geneid:10388	hsa:10388
ncbi-geneid:10389	hsa:10389
ncbi-geneid:1039	hsa:1039
ncbi-geneid:10390	hsa:10390
ncbi-geneid:103908604	hsa:103908604
ncbi-geneid:103908605	hsa:103908605
ncbi-geneid:10391	hsa:10391
ncbi-geneid:103910	hsa:103910
ncbi-geneid:10367	hsa:10367
ncbi-geneid:10385	hsa:10385
ncbi-geneid:10379	hsa:10379
ncbi-geneid:10393	hsa:10393
ncbi-geneid:10395	hsa:10395
ncbi-geneid:10392	hsa:10392
ncbi-geneid:10394	hsa:10394
ncbi-geneid:10397	hsa:10397
ncbi-geneid:10398	hsa:10398
ncbi-geneid:10399	hsa:10399
ncbi-geneid:104	hsa:104
ncbi-geneid:1040	hsa:1040
ncbi-geneid:10401	hsa:10401
ncbi-geneid:10396	hsa:10396
ncbi-geneid:10400	hsa:10400
ncbi-geneid:10402	hsa:10402
ncbi-geneid:10403	hsa:10403
ncbi-geneid:10404	hsa:10404
ncbi-geneid:104054148	hsa:104054148
ncbi-geneid:10406	hsa:10406
ncbi-geneid:10407	hsa:10407
ncbi-geneid:10408	hsa:10408
ncbi-geneid:10409	hsa:10409
ncbi-geneid:1041	hsa:1041
ncbi-geneid:10411	hsa:10411
ncbi-geneid:10412	hsa:10412
ncbi-geneid:10413	hsa:10413
ncbi-geneid:104169670	hsa:104169670
ncbi-geneid:104169671	hsa:104169671
ncbi-geneid:10417	hsa:10417
ncbi-geneid:10410	hsa:10410
ncbi-geneid:10418	hsa:10418
ncbi-geneid:10419	hsa:10419
ncbi-geneid:10421	hsa:10421
ncbi-geneid:10420	hsa:10420
ncbi-geneid:10422	hsa:10422
ncbi-geneid:10423	hsa:10423
ncbi-geneid:10424	hsa:10424
ncbi-geneid:10425	hsa:10425
ncbi-geneid:10426	hsa:10426
ncbi-geneid:104266956	hsa:104266956
ncbi-geneid:104266957	hsa:104266957
ncbi-geneid:104266958	hsa:104266958
ncbi-geneid:104266959	hsa:104266959
ncbi-geneid:104266960	hsa:104266960
ncbi-geneid:104266961	hsa:104266961
ncbi-geneid:104266963	hsa:104266963
ncbi-geneid:10427	hsa:10427
ncbi-geneid:10428	hsa:10428
ncbi-geneid:1043	hsa:1043
ncbi-geneid:10430	hsa:10430
ncbi-geneid:104310350	hsa:104310350
ncbi-geneid:104310351	hsa:104310351
ncbi-geneid:104310353	hsa:104310353
ncbi-geneid:10432	hsa:10432
ncbi-geneid:104326051	hsa:104326051
ncbi-geneid:104326052	hsa:104326052
ncbi-geneid:104326053	hsa:104326053
ncbi-geneid:104326054	hsa:104326054
ncbi-geneid:104326055	hsa:104326055
ncbi-geneid:104326057	hsa:104326057
ncbi-geneid:104326058	hsa:104326058
ncbi-geneid:104326188	hsa:104326188
ncbi-geneid:104326189	hsa:104326189
ncbi-geneid:104326190	hsa:104326190
ncbi-geneid:104326191	hsa:104326191
ncbi-geneid:104326193	hsa:104326193
ncbi-geneid:10434	hsa:10434
ncbi-geneid:10435	hsa:10435
ncbi-geneid:104355135	hsa:104355135
ncbi-geneid:104355136	hsa:104355136
ncbi-geneid:104355137	hsa:104355137
ncbi-geneid:104355138	hsa:104355138
ncbi-geneid:104355139	hsa:104355139
ncbi-geneid:104355140	hsa:104355140
ncbi-geneid:104355141	hsa:104355141
ncbi-geneid:104355143	hsa:104355143
ncbi-geneid:104355145	hsa:104355145
ncbi-geneid:104355146	hsa:104355146
ncbi-geneid:104355147	hsa:104355147
ncbi-geneid:104355149	hsa:104355149
ncbi-geneid:104355150	hsa:104355150
ncbi-geneid:104355151	hsa:104355151
ncbi-geneid:104355152	hsa:104355152
ncbi-geneid:104355218	hsa:104355218
ncbi-geneid:104355219	hsa:104355219
ncbi-geneid:104355220	hsa:104355220
ncbi-geneid:104355285	hsa:104355285
ncbi-geneid:104355286	hsa:104355286
ncbi-geneid:104355287	hsa:104355287
ncbi-geneid:104355288	hsa:104355288
ncbi-geneid:104355289	hsa:104355289
ncbi-geneid:104355290	hsa:104355290
ncbi-geneid:104355291	hsa:104355291
ncbi-geneid:104355292	hsa:104355292
ncbi-geneid:104355293	hsa:104355293
ncbi-geneid:104355294	hsa:104355294
ncbi-geneid:104355295	hsa:104355295
ncbi-geneid:104355296	hsa:104355296
ncbi-geneid:104355297	hsa:104355297
ncbi-geneid:104355426	hsa:104355426
ncbi-geneid:10436	hsa:10436
ncbi-geneid:10437	hsa:10437
ncbi-geneid:10438	hsa:10438
ncbi-geneid:104384744	hsa:104384744
ncbi-geneid:10439	hsa:10439
ncbi-geneid:1044	hsa:1044
ncbi-geneid:10440	hsa:10440
ncbi-geneid:104413890	hsa:104413890
ncbi-geneid:104413891	hsa:104413891
ncbi-geneid:104413892	hsa:104413892
ncbi-geneid:10444	hsa:10444
ncbi-geneid:10445	hsa:10445
ncbi-geneid:10446	hsa:10446
ncbi-geneid:10447	hsa:10447
ncbi-geneid:104472519	hsa:104472519
ncbi-geneid:104472713	hsa:104472713
ncbi-geneid:104472714	hsa:104472714
ncbi-geneid:104472715	hsa:104472715
ncbi-geneid:104472716	hsa:104472716
ncbi-geneid:104472717	hsa:104472717
ncbi-geneid:104472718	hsa:104472718
ncbi-geneid:104472848	hsa:104472848
ncbi-geneid:10449	hsa:10449
ncbi-geneid:1045	hsa:1045
ncbi-geneid:10450	hsa:10450
ncbi-geneid:104502416	hsa:104502416
ncbi-geneid:104502417	hsa:104502417
ncbi-geneid:10451	hsa:10451
ncbi-geneid:10452	hsa:10452
ncbi-geneid:104533120	hsa:104533120
ncbi-geneid:10454	hsa:10454
ncbi-geneid:104548971	hsa:104548971
